iso3v10,rowtot,orderincountry,url,nameraw,nametmp,nametmp2,nametmp3,nametmp4,countryraw,dateraw,typeraw,country,name,lat,lon,pop,date,note,type,ISOname,samplecountry
EGY,652,153,http://www.citypopulation.de/gmaps/index.html?name=Minyat%20an-Na%E1%B9%A3r%20&y=31.122778&x=31.648611&zoom=12&pop=56000&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Minyat%20an-Na%E1%B9%A3r%20,Minyat an-Na%E1%B9%A3r ,Minyat an-Na%E1%B9%A3r ,Minyat an-Na?r ,Minyat an-Na?r ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Minyat an-Na?r,31.122778,31.648611,56000,11/11/2006,,Cf,EGYMinyat an-Na?r,0
EGY,651,154,http://www.citypopulation.de/gmaps/index.html?name=M%C4%ABt%20Ghamr%20&y=30.713055&x=31.257221&zoom=12&pop=116593&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,M%C4%ABt%20Ghamr%20,M%C4%ABt Ghamr ,M?t Ghamr ,M?t Ghamr ,M?t Ghamr ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,M?t Ghamr,30.713055,31.257221,116593,11/11/2006,,Cf,EGYM?t Ghamr,0
EGY,650,155,http://www.citypopulation.de/gmaps/index.html?name=M%C4%ABt%20Sals%C4%ABl%20&y=31.167223&x=31.80139&zoom=12&pop=31272&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,M%C4%ABt%20Sals%C4%ABl%20,M%C4%ABt Sals%C4%ABl ,M?t Sals?l ,M?t Sals?l ,M?t Sals?l ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,M?t Sals?l,31.167223,31.80139,31272,11/11/2006,,Cf,EGYM?t Sals?l,0
EGY,649,156,http://www.citypopulation.de/gmaps/index.html?name=M%C5%AB%E1%B9%AD&y=25.485&x=28.978333&zoom=12&pop=20439&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,M%C5%AB%E1%B9%AD,M%C5%AB%E1%B9%AD,M?%E1%B9%AD,M??,M??,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,M??,25.485,28.978333,20439,11/11/2006,,Cf,EGYM??,0
EGY,648,157,http://www.citypopulation.de/gmaps/index.html?name=Mu%E1%B9%AD%C5%ABbis%20&y=31.292778&x=30.5225&zoom=12&pop=29428&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Mu%E1%B9%AD%C5%ABbis%20,Mu%E1%B9%AD%C5%ABbis ,Mu%E1%B9%AD?bis ,Mu??bis ,Mu??bis ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Mu??bis,31.292778,30.5225,29428,11/11/2006,,Cf,EGYMu??bis,0
EGY,647,158,http://www.citypopulation.de/gmaps/index.html?name=Nabar%C5%ABh%20&y=31.097221&x=31.3025&zoom=12&pop=38953&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Nabar%C5%ABh%20,Nabar%C5%ABh ,Nabar?h ,Nabar?h ,Nabar?h ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Nabar?h,31.097221,31.3025,38953,11/11/2006,,Cf,EGYNabar?h,0
EGY,646,159,http://www.citypopulation.de/gmaps/index.html?name=Naj%27%20%E1%B8%A4amm%C4%81d%C4%AB%20&y=26.049723&x=32.240833&zoom=12&pop=45038&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Naj%27%20%E1%B8%A4amm%C4%81d%C4%AB%20,Naj' %E1%B8%A4amm%C4%81d%C4%AB ,Naj' %E1%B8%A4amm?d? ,Naj' ?amm?d? ,Naj' ?amm?d? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Naj' ?amm?d?,26.049723,32.240833,45038,11/11/2006,,Cf,EGYNaj' ?amm?d?,0
EGY,645,160,http://www.citypopulation.de/gmaps/index.html?name=Naq%C4%81dah%20&y=25.901943&x=32.725277&zoom=12&pop=21530&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Naq%C4%81dah%20,Naq%C4%81dah ,Naq?dah ,Naq?dah ,Naq?dah ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Naq?dah,25.901943,32.725277,21530,11/11/2006,,Cf,EGYNaq?dah,0
EGY,644,161,http://www.citypopulation.de/gmaps/index.html?name=N%C4%81%E1%B9%A3ir%20B%C5%ABsh%20&y=29.147778&x=31.128056&zoom=12&pop=85319&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,N%C4%81%E1%B9%A3ir%20B%C5%ABsh%20,N%C4%81%E1%B9%A3ir B%C5%ABsh ,N?%E1%B9%A3ir B?sh ,N??ir B?sh ,N??ir B?sh ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,N??ir B?sh,29.147778,31.128056,85319,11/11/2006,,Cf,EGYN??ir B?sh,0
EGY,643,162,http://www.citypopulation.de/gmaps/index.html?name=Qah%C4%81%20&y=30.28&x=31.206112&zoom=12&pop=26694&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Qah%C4%81%20,Qah%C4%81 ,Qah? ,Qah? ,Qah? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Qah?,30.28,31.206112,26694,11/11/2006,,Cf,EGYQah?,0
EGY,642,163,http://www.citypopulation.de/gmaps/index.html?name=Qall%C4%ABn%20&y=31.046944&x=30.854445&zoom=12&pop=35033&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Qall%C4%ABn%20,Qall%C4%ABn ,Qall?n ,Qall?n ,Qall?n ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Qall?n,31.046944,30.854445,35033,11/11/2006,,Cf,EGYQall?n,0
EGY,641,164,http://www.citypopulation.de/gmaps/index.html?name=Qaly%C5%ABb%20&y=30.178333&x=31.206112&zoom=12&pop=107303&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Qaly%C5%ABb%20,Qaly%C5%ABb ,Qaly?b ,Qaly?b ,Qaly?b ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Qaly?b,30.178333,31.206112,107303,11/11/2006,,Cf,EGYQaly?b,0
EGY,640,165,http://www.citypopulation.de/gmaps/index.html?name=Qif%E1%B9%AD%20&y=25.998333&x=32.814167&zoom=12&pop=22063&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Qif%E1%B9%AD%20,Qif%E1%B9%AD ,Qif%E1%B9%AD ,Qif? ,Qif? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Qif?,25.998333,32.814167,22063,11/11/2006,,Cf,EGYQif?,0
EGY,639,166,http://www.citypopulation.de/gmaps/index.html?name=Qin%C4%81&y=26.161388&x=32.719166&zoom=12&pop=201191&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Qin%C4%81,Qin%C4%81,Qin?,Qin?,Qin?,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Qin?,26.161388,32.719166,201191,11/11/2006,,Cf,EGYQin?,0
EGY,638,167,http://www.citypopulation.de/gmaps/index.html?name=Q%C5%AB%E1%B9%A3%20&y=25.915277&x=32.764725&zoom=12&pop=60068&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Q%C5%AB%E1%B9%A3%20,Q%C5%AB%E1%B9%A3 ,Q?%E1%B9%A3 ,Q?? ,Q?? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Q??,25.915277,32.764725,60068,11/11/2006,,Cf,EGYQ??,0
EGY,637,168,http://www.citypopulation.de/gmaps/index.html?name=Qu%E1%B9%AD%C5%ABr%20&y=30.97611&x=30.955555&zoom=12&pop=24518&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Qu%E1%B9%AD%C5%ABr%20,Qu%E1%B9%AD%C5%ABr ,Qu%E1%B9%AD?r ,Qu??r ,Qu??r ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Qu??r,30.97611,30.955555,24518,11/11/2006,,Cf,EGYQu??r,0
EGY,636,169,http://www.citypopulation.de/gmaps/index.html?name=Quwaysin%C4%81%20&y=30.563889&x=31.158054&zoom=12&pop=44667&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Quwaysin%C4%81%20,Quwaysin%C4%81 ,Quwaysin? ,Quwaysin? ,Quwaysin? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Quwaysin?,30.563889,31.158054,44667,11/11/2006,,Cf,EGYQuwaysin?,0
EGY,635,170,http://www.citypopulation.de/gmaps/index.html?name=Rafa%E1%B8%A5%20&y=31.287777&x=34.236668&zoom=12&pop=31515&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Rafa%E1%B8%A5%20,Rafa%E1%B8%A5 ,Rafa%E1%B8%A5 ,Rafa?  ,Rafa?  ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Rafa?,31.287777,34.236668,31515,11/11/2006,,Cf,EGYRafa?,0
EGY,634,171,http://www.citypopulation.de/gmaps/index.html?name=Ras%20%C4%A0%C4%81rib%20&y=28.359722&x=33.078888&zoom=12&pop=31860&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Ras%20%C4%A0%C4%81rib%20,Ras %C4%A0%C4%81rib ,Ras ??rib ,Ras ??rib ,Ras ??rib ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Ras ??rib,28.359722,33.078888,31860,11/11/2006,,Cf,EGYRas ??rib,0
EGY,633,172,http://www.citypopulation.de/gmaps/index.html?name=Rash%C4%ABd&y=31.396944&x=30.42&zoom=12&pop=68947&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Rash%C4%ABd,Rash%C4%ABd,Rash?d,Rash?d,Rash?d,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Rash?d,31.396944,30.42,68947,11/11/2006,,Cf,EGYRash?d,0
EGY,632,173,http://www.citypopulation.de/gmaps/index.html?name=Saf%C4%81j%C4%81%20&y=26.741943&x=33.939167&zoom=12&pop=33715&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Saf%C4%81j%C4%81%20,Saf%C4%81j%C4%81 ,Saf?j? ,Saf?j? ,Saf?j? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Saf?j?,26.741943,33.939167,33715,11/11/2006,,Cf,EGYSaf?j?,0
EGY,631,174,http://www.citypopulation.de/gmaps/index.html?name=S%C4%81%E1%B8%A5%C4%ABl%20Salim%20&y=27.063334&x=31.34361&zoom=12&pop=31781&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,S%C4%81%E1%B8%A5%C4%ABl%20Salim%20,S%C4%81%E1%B8%A5%C4%ABl Salim ,S?%E1%B8%A5?l Salim ,S?? ?l Salim ,S?? ?l Salim ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,S?? ?l Salim,27.063334,31.34361,31781,11/11/2006,,Cf,EGYS?? ?l Salim,0
EGY,630,175,http://www.citypopulation.de/gmaps/index.html?name=Sam%C4%81l%C5%AB%E1%B9%AD%20&y=28.303612&x=30.7125&zoom=12&pop=91475&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Sam%C4%81l%C5%AB%E1%B9%AD%20,Sam%C4%81l%C5%AB%E1%B9%AD ,Sam?l?%E1%B9%AD ,Sam?l?? ,Sam?l?? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Sam?l??,28.303612,30.7125,91475,11/11/2006,,Cf,EGYSam?l??,0
EGY,629,176,http://www.citypopulation.de/gmaps/index.html?name=Samann%C5%ABd%20&y=30.96139&x=31.241667&zoom=12&pop=57177&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Samann%C5%ABd%20,Samann%C5%ABd ,Samann?d ,Samann?d ,Samann?d ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Samann?d,30.96139,31.241667,57177,11/11/2006,,Cf,EGYSamann?d,0
EGY,628,177,http://www.citypopulation.de/gmaps/index.html?name=S%C4%81qultah%20&y=26.658333&x=31.671112&zoom=12&pop=21695&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,S%C4%81qultah%20,S%C4%81qultah ,S?qultah ,S?qultah ,S?qultah ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,S?qultah,26.658333,31.671112,21695,11/11/2006,,Cf,EGYS?qultah,0
EGY,627,178,http://www.citypopulation.de/gmaps/index.html?name=Sawh%C4%81j&y=26.547777&x=31.699167&zoom=12&pop=190132&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Sawh%C4%81j,Sawh%C4%81j,Sawh?j,Sawh?j,Sawh?j,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Sawh?j,26.547777,31.699167,190132,11/11/2006,,Cf,EGYSawh?j,0
EGY,626,179,http://www.citypopulation.de/gmaps/index.html?name=Sharm%20ash-Shaykh&y=27.912222&x=34.324722&zoom=12&pop=38478&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Sharm%20ash-Shaykh,Sharm ash-Shaykh,Sharm ash-Shaykh,Sharm ash-Shaykh,Sharm ash-Shaykh,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Sharm ash-Shaykh,27.912222,34.324722,38478,11/11/2006,,Cf,EGYSharm ash-Shaykh,0
EGY,625,180,http://www.citypopulation.de/gmaps/index.html?name=Shib%C4%ABn%20al-Kawm%20&y=30.551945&x=31.008612&zoom=12&pop=177112&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Shib%C4%ABn%20al-Kawm%20,Shib%C4%ABn al-Kawm ,Shib?n al-Kawm ,Shib?n al-Kawm ,Shib?n al-Kawm ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Shib?n al-Kawm,30.551945,31.008612,177112,11/11/2006,,Cf,EGYShib?n al-Kawm,0
EGY,624,181,http://www.citypopulation.de/gmaps/index.html?name=Shirb%C4%ABn%20&y=31.19389&x=31.524723&zoom=12&pop=54785&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Shirb%C4%ABn%20,Shirb%C4%ABn ,Shirb?n ,Shirb?n ,Shirb?n ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Shirb?n,31.19389,31.524723,54785,11/11/2006,,Cf,EGYShirb?n,0
EGY,623,182,http://www.citypopulation.de/gmaps/index.html?name=Shubr%C4%81%20al-Khaymah%20&y=30.093056&x=31.253056&zoom=12&pop=1025569&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Shubr%C4%81%20al-Khaymah%20,Shubr%C4%81 al-Khaymah ,Shubr? al-Khaymah ,Shubr? al-Khaymah ,Shubr? al-Khaymah ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Shubr? al-Khaymah,30.093056,31.253056,1025569,11/11/2006,,Cf,EGYShubr? al-Khaymah,0
EGY,622,183,http://www.citypopulation.de/gmaps/index.html?name=Shubr%C4%81%20Kh%C4%ABt%20&y=31.028334&x=30.715834&zoom=12&pop=28505&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Shubr%C4%81%20Kh%C4%ABt%20,Shubr%C4%81 Kh%C4%ABt ,Shubr? Kh?t ,Shubr? Kh?t ,Shubr? Kh?t ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Shubr? Kh?t,31.028334,30.715834,28505,11/11/2006,,Cf,EGYShubr? Kh?t,0
EGY,621,184,http://www.citypopulation.de/gmaps/index.html?name=Sib%C4%ABn%20al-Qan%C4%81%E1%B9%ADir%20&y=30.310556&x=31.317223&zoom=12&pop=55272&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Sib%C4%ABn%20al-Qan%C4%81%E1%B9%ADir%20,Sib%C4%ABn al-Qan%C4%81%E1%B9%ADir ,Sib?n al-Qan?%E1%B9%ADir ,Sib?n al-Qan??ir ,Sib?n al-Qan??ir ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Sib?n al-Qan??ir,30.310556,31.317223,55272,11/11/2006,,Cf,EGYSib?n al-Qan??ir,0
EGY,620,185,http://www.citypopulation.de/gmaps/index.html?name=%E1%B9%A2idfa%20&y=26.96611&x=31.37889&zoom=12&pop=20931&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,%E1%B9%A2idfa%20,%E1%B9%A2idfa ,%E1%B9%A2idfa ,?idfa ,?idfa ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,?idfa,26.96611,31.37889,20931,11/11/2006,,Cf,EGY?idfa,0
EGY,619,186,http://www.citypopulation.de/gmaps/index.html?name=S%C4%ABd%C4%AB%20Barr%C4%81n%C4%AB%20&y=31.610277&x=25.924444&zoom=12&pop=21060&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,S%C4%ABd%C4%AB%20Barr%C4%81n%C4%AB%20,S%C4%ABd%C4%AB Barr%C4%81n%C4%AB ,S?d? Barr?n? ,S?d? Barr?n? ,S?d? Barr?n? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,S?d? Barr?n?,31.610277,25.924444,21060,11/11/2006,,Cf,EGYS?d? Barr?n?,0
EGY,618,187,http://www.citypopulation.de/gmaps/index.html?name=S%C4%ABd%C4%AB%20S%C4%81lim%20&y=31.270834&x=30.787222&zoom=12&pop=45906&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,S%C4%ABd%C4%AB%20S%C4%81lim%20,S%C4%ABd%C4%AB S%C4%81lim ,S?d? S?lim ,S?d? S?lim ,S?d? S?lim ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,S?d? S?lim,31.270834,30.787222,45906,11/11/2006,,Cf,EGYS?d? S?lim,0
EGY,617,188,http://www.citypopulation.de/gmaps/index.html?name=Sinn%C5%ABris%20&y=29.414167&x=30.865278&zoom=12&pop=82148&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Sinn%C5%ABris%20,Sinn%C5%ABris ,Sinn?ris ,Sinn?ris ,Sinn?ris ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Sinn?ris,29.414167,30.865278,82148,11/11/2006,,Cf,EGYSinn?ris,0
EGY,616,189,http://www.citypopulation.de/gmaps/index.html?name=Sirs%20al-Layy%C4%81nah%20&y=30.442223&x=30.970001&zoom=12&pop=52653&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Sirs%20al-Layy%C4%81nah%20,Sirs al-Layy%C4%81nah ,Sirs al-Layy?nah ,Sirs al-Layy?nah ,Sirs al-Layy?nah ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Sirs al-Layy?nah,30.442223,30.970001,52653,11/11/2006,,Cf,EGYSirs al-Layy?nah,0
EGY,615,190,http://www.citypopulation.de/gmaps/index.html?name=S%C4%ABwa%20&y=29.202778&x=25.519167&zoom=12&pop=16056&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,S%C4%ABwa%20,S%C4%ABwa ,S?wa ,S?wa ,S?wa ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,S?wa,29.202778,25.519167,16056,11/11/2006,,Cf,EGYS?wa,0
EGY,614,191,http://www.citypopulation.de/gmaps/index.html?name=Sumus%E1%B9%AD%C4%81%20al-Waqf%20&y=28.921944&x=30.855278&zoom=12&pop=37965&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Sumus%E1%B9%AD%C4%81%20al-Waqf%20,Sumus%E1%B9%AD%C4%81 al-Waqf ,Sumus%E1%B9%AD? al-Waqf ,Sumus?? al-Waqf ,Sumus?? al-Waqf ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Sumus?? al-Waqf,28.921944,30.855278,37965,11/11/2006,,Cf,EGYSumus?? al-Waqf,0
EGY,613,192,http://www.citypopulation.de/gmaps/index.html?name=%E1%B9%ACah%E1%B9%AD%C4%81%20&y=26.766111&x=31.491943&zoom=12&pop=85528&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,%E1%B9%ACah%E1%B9%AD%C4%81%20,%E1%B9%ACah%E1%B9%AD%C4%81 ,%E1%B9%ACah%E1%B9%AD? ,?ah?? ,?ah?? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,?ah??,26.766111,31.491943,85528,11/11/2006,,Cf,EGY?ah??,0
EGY,612,193,http://www.citypopulation.de/gmaps/index.html?name=Tal%C4%81%20&y=30.679167&x=30.941666&zoom=12&pop=49468&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Tal%C4%81%20,Tal%C4%81 ,Tal? ,Tal? ,Tal? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Tal?,30.679167,30.941666,49468,11/11/2006,,Cf,EGYTal?,0
EGY,611,194,http://www.citypopulation.de/gmaps/index.html?name=%E1%B9%ACalkh%C4%81%20&y=31.051666&x=31.371944&zoom=12&pop=78281&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,%E1%B9%ACalkh%C4%81%20,%E1%B9%ACalkh%C4%81 ,%E1%B9%ACalkh? ,?alkh? ,?alkh? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,?alkh?,31.051666,31.371944,78281,11/11/2006,,Cf,EGY?alkh?,0
EGY,610,195,http://www.citypopulation.de/gmaps/index.html?name=%E1%B9%AC%C4%81m%C4%AByah%20&y=29.47611&x=30.960833&zoom=12&pop=49385&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,%E1%B9%AC%C4%81m%C4%AByah%20,%E1%B9%AC%C4%81m%C4%AByah ,%E1%B9%AC?m?yah ,??m?yah ,??m?yah ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,??m?yah,29.47611,30.960833,49385,11/11/2006,,Cf,EGY??m?yah,0
EGY,609,196,http://www.citypopulation.de/gmaps/index.html?name=%E1%B9%ACan%E1%B9%AD%C4%81%20&y=30.783333&x=30.998333&zoom=12&pop=422854&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,%E1%B9%ACan%E1%B9%AD%C4%81%20,%E1%B9%ACan%E1%B9%AD%C4%81 ,%E1%B9%ACan%E1%B9%AD? ,?an?? ,?an?? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,?an??,30.783333,30.998333,422854,11/11/2006,,Cf,EGY?an??,0
EGY,608,197,http://www.citypopulation.de/gmaps/index.html?name=%E1%B9%ACim%C4%81%20&y=26.90611&x=31.434444&zoom=12&pop=67443&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,%E1%B9%ACim%C4%81%20,%E1%B9%ACim%C4%81 ,%E1%B9%ACim? ,?im? ,?im? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,?im?,26.90611,31.434444,67443,11/11/2006,,Cf,EGY?im?,0
EGY,607,198,http://www.citypopulation.de/gmaps/index.html?name=%E1%B9%AC%C5%ABkh%20&y=30.353333&x=31.200834&zoom=12&pop=41624&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,%E1%B9%AC%C5%ABkh%20,%E1%B9%AC%C5%ABkh ,%E1%B9%AC?kh ,??kh ,??kh ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,??kh,30.353333,31.200834,41624,11/11/2006,,Cf,EGY??kh,0
EGY,606,199,http://www.citypopulation.de/gmaps/index.html?name=%E1%B9%ACur%C4%81%20&y=29.936666&x=31.278889&zoom=12&pop=94107&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,%E1%B9%ACur%C4%81%20,%E1%B9%ACur%C4%81 ,%E1%B9%ACur? ,?ur? ,?ur? ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,?ur?,29.936666,31.278889,94107,11/11/2006,,Cf,EGY?ur?,0
EGY,605,200,http://www.citypopulation.de/gmaps/index.html?name=Wadi%20al-Natrun%20&y=30.375555&x=30.348888&zoom=12&pop=21540&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Wadi%20al-Natrun%20,Wadi al-Natrun ,Wadi al-Natrun ,Wadi al-Natrun ,Wadi al-Natrun ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Wadi al-Natrun,30.375555,30.348888,21540,11/11/2006,,Cf,EGYWadi al-Natrun,0
EGY,604,201,http://www.citypopulation.de/gmaps/index.html?name=Y%C5%ABsuf%20as-%E1%B9%A2id%C4%ABq%20&y=29.360834&x=30.4475&zoom=12&pop=15660&date=Population%20-%20Cf%202006-11-11%20&admin=null&country=Egypt&maptype=sat&lang=E,Y%C5%ABsuf%20as-%E1%B9%A2id%C4%ABq%20,Y%C5%ABsuf as-%E1%B9%A2id%C4%ABq ,Y?suf as-%E1%B9%A2id?q ,Y?suf as-?id?q ,Y?suf as-?id?q ,Egypt,Population%20-%20Cf%202006-11-11%20,Population - Cf 2006-11-11,Egypt,Y?suf as-?id?q,29.360834,30.4475,15660,11/11/2006,,Cf,EGYY?suf as-?id?q,0
